title,price_sale,price_base,brand,cpu_brand,cpu_detail,cpu_cores,cpu_threads,ram_size,storage_size,storage_type,screen_size,raw_specs_count,price_sale_clean,brand_score,cpu_gen,cpu_performance_score,cpu_brand_Intel,cpu_brand_AMD,cpu_brand_Apple,ram_type_DDR3,ram_type_DDR3L,ram_type_DDR4,ram_type_DDR4X,ram_type_DDR4X4266MHZ,ram_type_DDR5,ram_type_DDR5X,ram_type_DDR6,ram_type_RAM_TYPE,gpu_info,screen_res,screen_tech,battery,gpu_brand,gpu_vram,gpu_class,gpu_brand_te,gpu_class_te,screen_brightness_nits,screen_srgb_percent,screen_ntsc_percent,screen_anti_glare,battery_wh,battery_cells,screen_res_cleaned,screen_res_cleaned_1080x1920,screen_res_cleaned_1200x1920,screen_res_cleaned_1366x768,screen_res_cleaned_1440x2560,screen_res_cleaned_1600x2560,screen_res_cleaned_1920x1080,screen_res_cleaned_1920x1200,screen_res_cleaned_1920x1280,screen_res_cleaned_2048x1280,screen_res_cleaned_2160x1350,screen_res_cleaned_2160x1440,screen_res_cleaned_2160x3840,screen_res_cleaned_2240x1400,screen_res_cleaned_2256x1504,screen_res_cleaned_2560x1080,screen_res_cleaned_2560x1440,screen_res_cleaned_2560x1600,screen_res_cleaned_2880x1620,screen_res_cleaned_2880x1800,screen_res_cleaned_2880x1920,screen_res_cleaned_3000x1876,screen_res_cleaned_3000x2000,screen_res_cleaned_3072x1920,screen_res_cleaned_3200x1800,screen_res_cleaned_3200x2000,screen_res_cleaned_3456x2160,screen_res_cleaned_3840x2160,screen_res_cleaned_3840x2400,screen_res_cleaned_720x1280,screen_res_cleaned_N/A,gpu_brand_AMD,gpu_brand_Intel,gpu_brand_NVIDIA,gpu_brand_Other,gpu_brand_Unknown,gpu_class_Discrete,gpu_class_Integrated,gpu_class_Unknown
Laptop Giagabyte G5 ME-51VN263SH,18490000.0,,Giagabyte,Intel,,,,8,512.0,SSD,15.6,22,18490000.0,18.49,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA GeForce RTX 3050 Ti Laptop GPU 4GB GDDR6,1920 x 1080 pixels (FullHD),IPS 144Hz,54Wh,NVIDIA,4,Discrete,21658765.770707622,21341011.81304571,300.0,100.0,45.0,0.0,54.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 15 3520 70298438,18490000.0,,Dell,Intel,,10,12,8,512.0,SSD,15.6,21,18490000.0,15.367008343265791,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),"Tần số quét 120Hz, Màn hình chống chói, Độ sáng 250nits, LED Backlight",41 Wh,Intel,0,Integrated,14720549.78524014,14568172.895677608,250.0,100.0,45.0,1.0,41.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 15 3520 71001747,20590000.0,22490000.0,Dell,Intel,,10,,8,512.0,SSD,15.6,22,20590000.0,15.367008343265791,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),"Tần số quét 120Hz, AG, LED-Backlit, Độ sáng 250 nit","4 Cell, 54 Wh",Intel,0,Integrated,14644380.094043886,14566309.685779074,300.0,100.0,45.0,0.0,54.0,4.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop LG Gram 2022 14ZD90Q-G.AX31A5,23290000.0,,LG,Intel,,,,8,256.0,SSD,14.0,22,23290000.0,23.02519607843137,0,40.0,1,0,0,0,0,0,0,0,1,0,0,0,Intel UHD Graphics,1920 x 1200 pixels (FullHD+),"LGD, Chống lóa mắt, gam màu DCI-P3 99%",72 Wh Li-on,Intel,0,Integrated,14665286.283891547,14587476.470588235,300.0,100.0,45.0,0.0,72.0,3.0,1920x1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad Gaming 3 15ARH7,22990000.0,27490000.0,Lenovo,AMD,Ryzen 7 6800H,,,8,512.0,SSD,15.6,22,22990000.0,18.146762225969645,6,114.4,0,1,0,0,0,0,0,0,1,0,0,0,NVIDIA GeForce RTX 3050,1920 x 1080 pixels (FullHD),"IPS 250nits Chống chói, 120Hz, 45% NTSC, Free-Sync, DC dimmer",60Wh,NVIDIA,0,Discrete,21962005.347593583,21636442.211055275,250.0,100.0,45.0,1.0,60.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop LG Gram 2022 16ZD90Q-G.AX51A5,36990000.0,,LG,Intel,,,,8,256.0,SSD,16.0,23,36990000.0,23.02519607843137,0,40.0,1,0,0,0,0,0,0,0,1,0,0,0,Intel Iris Xe Graphics,2560 x 1600 (WQXGA),"Tấm nền IPS, Độ sáng 350 nit, 99% DCI-P3, Màn hình chống lóa mắt",90 Wh Li-on,Intel,0,Integrated,14668579.29948839,14561476.466795616,300.0,100.0,45.0,0.0,90.0,3.0,2560x1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop HP Pavilion 15-EG2066TU 6K7E2PA,21490000.0,24190000.0,HP,Intel,,,,16,512.0,SSD,15.6,19,21490000.0,14.255501691093574,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel® Iris® Xe Graphics,1920 x 1080 pixels (FullHD),"Độ sáng 250 nits, hỗ trợ dải màu 45% NTSC","3-cell, 41 Wh Li-ion",Intel,0,Integrated,14604040.848389631,14585734.54782043,250.0,100.0,45.0,0.0,41.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop HP Pavilion 15-EG2036TX 6K782PA,18490000.0,,HP,Intel,,,,8,512.0,SSD,15.6,19,18490000.0,14.255501691093574,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA GeForce MX550 2GB GDDR6,1920 x 1080 pixels (FullHD),,"3-cell, 41 Wh Li-ion",NVIDIA,2,Discrete,21658765.770707622,21341011.81304571,300.0,100.0,45.0,0.0,41.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Lenovo IdeaPad Gaming 3 15IHU6 82K10178VN,18490000.0,,Lenovo,Intel,,4,8,8,512.0,SSD,15.6,24,18490000.0,18.146762225969645,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA GeForce GTX 1650 4GB GDDR6,1920 x 1080 pixels (FullHD),"Độ sáng 250nits, Màn hình chống chói, Tần số quét 120Hz, 45% NTSC, DC dimmer",Tích hợp 45Wh,NVIDIA,4,Discrete,21603861.43931257,21346578.81398885,250.0,100.0,45.0,1.0,45.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Lenovo IdeaPad 3 14ABA7 82RM003WVN,10490000.0,14890000.0,Lenovo,AMD,Ryzen 5 5625U,6,12,8,256.0,SSD,14.0,23,10490000.0,18.146762225969645,5,58.5,0,1,0,0,0,1,0,0,0,0,0,0,AMD Radeon Graphics,1920 x 1080 pixels (FullHD),"Độ sáng 250 nits, Màn hình chống chói",Tích hợp 45Wh,AMD,0,Integrated,13985765.472312704,14561476.466795616,250.0,100.0,45.0,1.0,45.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Laptop Lenovo Ideapad Gaming 3 15IAH7 82S90087VN,18490000.0,,Lenovo,Intel,,,,16,512.0,SSD,15.6,23,18490000.0,18.146762225969645,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,1920 x 1080 pixels (FullHD),"Độ sáng 250nits Anti-glare, Tần số quét 120Hz, Hỗ trợ dải màu 45% NTSC",60Wh,NVIDIA,4,Discrete,21783896.94041868,21386385.66380616,250.0,100.0,45.0,0.0,60.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Lenovo Ideapad 5 Pro 16ARH7-Xám,18490000.0,,Lenovo,AMD,Ryzen 5 6600HS,,,16,512.0,SSD,16.0,23,18490000.0,18.146762225969645,6,91.8,0,1,0,0,0,0,0,0,1,0,0,0,NVIDIA GeForce GTX 1650 4GB GDDR6,2560 x 1600 (WQXGA),"IPS 350nits Chống chói, 120Hz, 100% sRGB, TÜV Low Blue Light, G-sync",75Wh,NVIDIA,4,Discrete,21658765.770707622,21341011.81304571,350.0,100.0,45.0,1.0,75.0,3.0,2560x1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Lenovo Thinkbook 14S G2 ITL 20VA003RVN,18490000.0,,Lenovo,Intel,Core i7 Tiger,,8,8,512.0,SSD,14.0,22,18490000.0,18.146762225969645,0,70.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),"Độ phủ màu 100% sRGB, Độ sáng 300 nits Glossy, Dolby Vision, Tấm nền IPS","4-cell Li-ion, 56 Wh",Intel,0,Integrated,14644380.094043886,14566309.685779074,300.0,100.0,45.0,0.0,56.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop MSI Gaming GF63 Thin 11UC-667VN,18990000.0,25990000.0,MSI,Intel,,,,8,,,15.6,21,18990000.0,18.94291379310345,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA® GeForce RTX™ 3050,1920 x 1080 pixels (FullHD),"144Hz, IPS-Level",52.4 Battery (Whr) 3-Cell,NVIDIA,0,Discrete,21962005.347593583,21636442.211055275,300.0,100.0,45.0,0.0,50.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Dell Insprion 3525 N5R75825U106W,17490000.0,20490000.0,Dell,AMD,,8,16,8,512.0,SSD,15.6,17,17490000.0,15.367008343265791,0,40.0,0,1,0,0,0,1,0,0,0,0,0,0,AMD Radeon Graphics,1920 x 1080 pixels (FullHD),"Màn hình chống chói Anti-Glare, Độ sáng 250nits","3 Cell, 41 Wh",AMD,0,Integrated,13985765.472312704,14561476.466795616,250.0,100.0,45.0,1.0,41.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Laptop Lenovo Ideapad 3 14IAU7 82RJ001AVN,18490000.0,,Lenovo,Intel,,,,8,512.0,SSD,14.0,24,18490000.0,18.146762225969645,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel UHD Graphics,1920 x 1080 pixels (FullHD),"TN, 250nits, Anti-glare",3cell - 45W,Intel,0,Integrated,14668579.29948839,14561476.466795616,250.0,100.0,45.0,0.0,50.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 16 5620 P1WKN,18490000.0,,Dell,Intel,,,12,8,256.0,SSD,16.0,22,18490000.0,15.367008343265791,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1200 pixels (FullHD+),Màn hình chống lóa,"4 cell 54 Wh , Pin liền",Intel,0,Integrated,14720549.78524014,14568172.895677608,300.0,100.0,45.0,0.0,54.0,4.0,1920x1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop HP Envy X360 CONVERTIBLE 13-AY0069AU 171N3PA,18490000.0,,HP,AMD,Ryzen 7 4700U,,,8,256.0,SSD,13.3,21,18490000.0,14.255501691093574,4,73.8,0,1,0,0,0,1,0,0,0,0,0,0,AMD Radeon Graphics Vega 8,1920 x 1080 pixels (FullHD),Màn hình chống chói,"3 cell 51 Wh , Pin liền",AMD,0,Integrated,13931267.12328767,14566309.685779074,300.0,100.0,45.0,1.0,51.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Laptop HP Envy X360 CONVERTIBLE 13-AY0067AU 171N1PA,18490000.0,,HP,AMD,,,,8,256.0,SSD,13.3,21,18490000.0,14.255501691093574,0,40.0,0,1,0,0,0,1,0,0,0,0,0,0,AMD Radeon Vega 6 Graphics,1920 x 1080 pixels (FullHD),"300 nits, 72% NTSC (1920 x 1080)","3 cell 51 Wh , Pin liền",AMD,6,Discrete,14248105.802047782,21386385.66380616,300.0,100.0,72.0,0.0,51.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Laptop HP Probook 450 G8 2Z6L0PA,20990000.0,21390000.0,HP,Intel,,,,8,256.0,SSD,15.6,20,20990000.0,14.255501691093574,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA GeForce MX450 2GB GDDR5,1920 x 1080 pixels (FullHD),Màn hình chống loá,"3-cell, 45 Wh",NVIDIA,2,Discrete,21783896.94041868,21386385.66380616,300.0,100.0,45.0,0.0,45.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop HP 348 G7 9PH23PA,22130000.0,22190000.0,HP,Intel,,,,8,512.0,SSD,14.0,19,22130000.0,14.255501691093574,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,AMD Radeon 530 2GB GDDR5,1920 x 1080 pixels (FullHD),Màn hình chống loá,3 Cell 41WHr,AMD,2,Discrete,14109735.09933775,21636442.211055275,300.0,100.0,45.0,0.0,41.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Laptop ASUS VivoBook Flip TM420IA-EC155T,14340000.0,14490000.0,ASUS,AMD,,,4,4,256.0,SSD,14.0,22,14340000.0,19.129988593155893,0,40.0,0,1,0,0,0,1,0,0,0,0,0,0,AMD Radeon™ Graphics,1920 x 1080 pixels (FullHD),250nits Glare 45% NTSC LED Backlit Touch screen,3Cell 42WHrs,AMD,0,Integrated,13931267.12328767,14566309.685779074,250.0,100.0,45.0,0.0,42.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Laptop ASUS TUF Gaming FA706IH-H7014T,18890000.0,19990000.0,ASUS,AMD,Ryzen 5 4600H,,,,512.0,SSD,17.3,14,18890000.0,19.129988593155893,4,80.6,0,1,0,0,0,0,0,0,0,0,0,0,NVIDIA GeForce GTX 1650 4GB GDDR6 + AMD Radeon™ Graphics,1920 x 1080 pixels (FullHD),"17.3"" FHD (1920 x 1080) IPS, 120Hz, Non-Glare, Wide View, Narrow Bezel",3 Cell 48WHr,NVIDIA,4,Discrete,21783896.94041868,21386385.66380616,300.0,100.0,45.0,0.0,48.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop Dell Vostro 3405 70227396-Đen,15490000.0,16290000.0,Dell,AMD,,,8,,512.0,SSD,14.0,13,15490000.0,15.367008343265791,0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,AMD Radeon™ RX Vega 10 Graphics,1920 x 1080 pixels (FullHD),14.0 Inch FHD Anti-glare LED Backlight Non-Touch Narrow Border WVA Display,3Cell 42WHrs,AMD,10,Discrete,13841765.734265734,21346578.81398885,300.0,100.0,45.0,0.0,42.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Laptop Dell Inspiron 3593 70205743,14190000.0,15990000.0,Dell,Intel,,,,,256.0,SSD,15.6,14,14190000.0,15.367008343265791,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,NVIDIA GeForce MX230 2GB GDDR5 / Intel UHD Graphics,1920 x 1080 pixels (FullHD),"15.6"" ( 1920 x 1080 ) Full HD không cảm ứng , Màn hình chống lóa , HD webcam","3 cell 42 Wh , Pin liền",NVIDIA,2,Discrete,21658765.770707622,21341011.81304571,300.0,100.0,45.0,0.0,42.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop MSI Modern 14 B11SB,20790000.0,22990000.0,MSI,Intel,,,,8,512.0,SSD,14.0,18,20790000.0,18.94291379310345,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,NVIDIA GeForce MX450 2GB GDDR5,1920 x 1080 pixels (FullHD),"14"" FHD (1920 x 1080) IPS-Level, 60Hz, 72% NTSC, Thin Bezel, 100% sRGB",3 Cell 52WHr,NVIDIA,2,Discrete,21989757.80409042,21652199.08583037,300.0,100.0,72.0,0.0,52.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop HP Envy NEW 2020 13-BA1027TU 2K0B1PA,21490000.0,22590000.0,HP,Intel,,,,8,256.0,SSD,13.3,22,21490000.0,14.255501691093574,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),"13.3"" FHD (1920 x 1080) IPS with 72% NTSC, BrightView Micro-Edge, 300 nits",3 Cell 51WHr,Intel,0,Integrated,14604040.848389631,14585734.54782043,300.0,100.0,72.0,0.0,51.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad S145-14API 81UV009RVN,9790000.0,10290000.0,Lenovo,AMD,Ryzen 3 3200U,,,,256.0,SSD,14.0,15,9790000.0,18.146762225969645,3,35.1,0,1,0,0,0,1,0,0,0,0,0,0,AMD Radeon Vega 3 Graphics,1920 x 1080 pixels (FullHD),"14.0"" inch (356mm) FHD (1920 x 1080) @60Hz, TN, Anti-glare, LED backlight, 220 nits, 16:9 aspect ratio",2 Cell Int (30Wh),AMD,3,Discrete,13841765.734265734,21346578.81398885,220.0,100.0,45.0,0.0,30.0,2.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Laptop ASUS VivoBook A512FL-EJ569T,16390000.0,18090000.0,ASUS,Intel,Core i5 10210U,,,8,512.0,SSD,15.6,17,16390000.0,19.129988593155893,10,72.0,1,0,0,0,0,0,0,0,0,0,0,0,Nvidia MX250 2GB DDR5,1920 x 1080 pixels (FullHD),Anti-Glare with 45% NTSC,Li-Ion 2 cell,NVIDIA,2,Discrete,21603861.43931257,21346578.81398885,300.0,100.0,45.0,0.0,50.0,2.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Laptop ASUS VivoBook D409DA-EK499T,9390000.0,9990000.0,ASUS,AMD,,,,,256.0,SSD,14.0,14,9390000.0,19.129988593155893,0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,AMD Radeon™ Graphics,1920 x 1080 pixels (FullHD),"14"" FHD (1920 x 1080) 60Hz, Anti-Glare with 45% NTSC",2 Cells 32WHrs,AMD,0,Integrated,13931267.12328767,14566309.685779074,300.0,100.0,45.0,0.0,32.0,2.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Laptop HP ProBook 445 G7 1A1A6PA,17190000.0,18990000.0,HP,Other,,,,8,512.0,SSD,14.0,21,17190000.0,14.255501691093574,0,40.0,0,0,0,0,0,1,0,0,0,0,0,0,AMD Radeon Graphics,1920 x 1080 pixels (FullHD),"14.0 inch diagonal FHD(1920 x 1080) IPS anti-glare WLED-backlit, 250 nits, 45% NTSC","HP Long Life 3-cell, 45 Wh Li-ion",AMD,0,Integrated,14109735.09933775,14587476.470588235,250.0,100.0,45.0,0.0,45.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Laptop Acer Aspire 5 A514-54-51RB NX.A2ASV.003,15390000.0,16999000.0,Acer,Intel,,,,8,256.0,SSD,14.0,16,15390000.0,14.483635983263598,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel® Iris® Xe Graphics,1920 x 1080 pixels (FullHD),"14"" FHD (1920 x 1080) IPS, Acer ComfyView LCD",3 Cell 48Whr,Intel,0,Integrated,14604040.848389631,14585734.54782043,300.0,100.0,45.0,0.0,48.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook 14 X409JA-EK014T,13890000.0,14490000.0,ASUS,Intel,,,,,512.0,SSD,14.0,15,13890000.0,19.129988593155893,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,Intel UHD Graphics,1920 x 1080 pixels (FullHD),"14"" FHD (1920 x 1080) 60Hz, Anti-Glare with 45% NTSC",2 Cells 32WHrs,Intel,0,Integrated,14668579.29948839,14561476.466795616,300.0,100.0,45.0,0.0,32.0,2.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Acer Aspire 5 A514-54-39KU NX.A23SV.003,11950000.0,13490000.0,Acer,Intel,,,,4,256.0,SSD,14.0,16,11950000.0,14.483635983263598,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel® UHD Graphics,1920 x 1080 pixels (FullHD),14.0 inch FHD Acer ComfyView™ IPS LED LCD,48Wh,Intel,0,Integrated,14720549.78524014,14568172.895677608,300.0,100.0,45.0,0.0,48.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Lenovo ThinkBook 15 G2 ITL,15490000.0,16290000.0,Lenovo,Intel,,,,8,512.0,SSD,15.6,15,15490000.0,18.146762225969645,0,40.0,1,0,0,0,0,1,0,0,0,0,0,0,Intel Iris Xe Graphics,1920 x 1080 pixels (FullHD),,3 Cell 45Wh,Intel,0,Integrated,14665286.283891547,14587476.470588235,300.0,100.0,45.0,0.0,45.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook Flip TP412FA,16190000.0,17390000.0,ASUS,Intel,,,,,512.0,SSD,14.0,14,16190000.0,19.129988593155893,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,Intel UHD Graphics 620,1920 x 1080 pixels (FullHD),14.0 inch (16:9) Đèn LED nền FHD (1920x1080) 60Hz Glare với 45% NTSC với IPS - Cảm ứng,3 Cells 42WHr,Intel,0,Integrated,14604040.848389631,14585734.54782043,300.0,100.0,45.0,0.0,42.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook S433EA,21590000.0,22490000.0,ASUS,Intel,,,,,512.0,SSD,14.0,14,21590000.0,19.129988593155893,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,Intel® Iris Xe graphics,1920 x 1080 pixels (FullHD),14.0 inch LED-backlit Full HD (1920 x 1080) 16:9,"3-cells, 50Wh",Intel,0,Integrated,14665286.283891547,14587476.470588235,300.0,100.0,45.0,0.0,50.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook S13 S333JA,17190000.0,18990000.0,ASUS,Intel,,,,,512.0,SSD,13.3,14,17190000.0,19.129988593155893,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,Intel UHD Graphics,1920 x 1080 pixels (FullHD),"13.3"" FHD (1920 x 1080) IPS, Anti-Glare with 72% NTSC, 100% sRGB, 300nits",3 Cells 50WHrs,Intel,0,Integrated,14720549.78524014,14568172.895677608,300.0,100.0,72.0,0.0,50.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop HP Pavilion 14-CE3013TU 8QN72PA,11990000.0,13490000.0,HP,Intel,,,,,256.0,SSD,14.0,14,11990000.0,14.255501691093574,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,Intel UHD Graphics,1920 x 1080 pixels (FullHD),"14"" ( 1920 x 1080 ) Full HD IPS không cảm ứng , HD webcam","3 cell 41 Wh , Pin liền",Intel,0,Integrated,14604040.848389631,14585734.54782043,300.0,100.0,45.0,0.0,41.0,3.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laptop Lenovo Thinkpad L13 20R30023VA,17990000.0,21390000.0,Lenovo,Intel,,,,,256.0,SSD,13.3,13,17990000.0,18.146762225969645,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,Intel UHD Graphics,1920 x 1080 pixels (FullHD),13.3 inch FHD (1920x1080) IPS 250nits Anti-glare,"4 Cell, 46Wh",Intel,0,Integrated,14665286.283891547,14587476.470588235,250.0,100.0,45.0,0.0,46.0,4.0,1920x1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
